Date,Open,High,Low,Close,Adj Close,Volume
1953-01-02,26.540001,26.540001,26.540001,26.540001,26.540001,1450000
1953-01-05,26.660000,26.660000,26.660000,26.660000,26.660000,2130000
1953-01-06,26.480000,26.480000,26.480000,26.480000,26.480000,2080000
1953-01-07,26.370001,26.370001,26.370001,26.370001,26.370001,1760000
1953-01-08,26.330000,26.330000,26.330000,26.330000,26.330000,1780000
1953-01-09,26.080000,26.080000,26.080000,26.080000,26.080000,2080000
1953-01-12,25.860001,25.860001,25.860001,25.860001,25.860001,1500000
1953-01-13,26.020000,26.020000,26.020000,26.020000,26.020000,1680000
1953-01-14,26.080000,26.080000,26.080000,26.080000,26.080000,1370000
1953-01-15,26.129999,26.129999,26.129999,26.129999,26.129999,1450000
1953-01-16,26.020000,26.020000,26.020000,26.020000,26.020000,1710000
1953-01-19,26.010000,26.010000,26.010000,26.010000,26.010000,1360000
1953-01-20,26.139999,26.139999,26.139999,26.139999,26.139999,1490000
1953-01-21,26.090000,26.090000,26.090000,26.090000,26.090000,1300000
1953-01-22,26.120001,26.120001,26.120001,26.120001,26.120001,1380000
1953-01-23,26.070000,26.070000,26.070000,26.070000,26.070000,1340000
1953-01-26,26.020000,26.020000,26.020000,26.020000,26.020000,1420000
1953-01-27,26.049999,26.049999,26.049999,26.049999,26.049999,1550000
1953-01-28,26.129999,26.129999,26.129999,26.129999,26.129999,1640000
1953-01-29,26.200001,26.200001,26.200001,26.200001,26.200001,1830000
1953-01-30,26.379999,26.379999,26.379999,26.379999,26.379999,1760000
1953-04-01,25.250000,25.250000,25.250000,25.250000,25.250000,2240000
1953-05-01,24.730000,24.730000,24.730000,24.730000,24.730000,1200000
1953-06-01,24.150000,24.150000,24.150000,24.150000,24.150000,1490000
1953-07-01,24.240000,24.240000,24.240000,24.240000,24.240000,910000
1953-09-01,23.420000,23.420000,23.420000,23.420000,23.420000,1580000
1953-10-01,23.490000,23.490000,23.490000,23.490000,23.490000,940000
1953-12-01,24.780001,24.780001,24.780001,24.780001,24.780001,1580000
1954-01-04,24.950001,24.950001,24.950001,24.950001,24.950001,1310000
1954-01-05,25.100000,25.100000,25.100000,25.100000,25.100000,1520000
1954-01-06,25.139999,25.139999,25.139999,25.139999,25.139999,1460000
1954-01-07,25.059999,25.059999,25.059999,25.059999,25.059999,1540000
1954-01-08,24.930000,24.930000,24.930000,24.930000,24.930000,1260000
1954-01-11,24.799999,24.799999,24.799999,24.799999,24.799999,1220000
1954-01-12,24.930000,24.930000,24.930000,24.930000,24.930000,1250000
1954-01-13,25.070000,25.070000,25.070000,25.070000,25.070000,1420000
1954-01-14,25.190001,25.190001,25.190001,25.190001,25.190001,1530000
1954-01-15,25.430000,25.430000,25.430000,25.430000,25.430000,2180000
1954-01-18,25.430000,25.430000,25.430000,25.430000,25.430000,1580000
1954-01-19,25.680000,25.680000,25.680000,25.680000,25.680000,1840000
1954-01-20,25.750000,25.750000,25.750000,25.750000,25.750000,1960000
1954-01-21,25.790001,25.790001,25.790001,25.790001,25.790001,1780000
1954-01-22,25.850000,25.850000,25.850000,25.850000,25.850000,1890000
1954-01-25,25.930000,25.930000,25.930000,25.930000,25.930000,1860000
1954-01-26,26.090000,26.090000,26.090000,26.090000,26.090000,2120000
1954-01-27,26.010000,26.010000,26.010000,26.010000,26.010000,2020000
1954-01-28,26.020000,26.020000,26.020000,26.020000,26.020000,1730000
1954-01-29,26.080000,26.080000,26.080000,26.080000,26.080000,1950000
1954-02-01,25.990000,25.990000,25.990000,25.990000,25.990000,1740000
1954-03-01,26.250000,26.250000,26.250000,26.250000,26.250000,2040000
1954-04-01,27.170000,27.170000,27.170000,27.170000,27.170000,2270000
1954-06-01,29.190001,29.190001,29.190001,29.190001,29.190001,1850000
1954-07-01,29.209999,29.209999,29.209999,29.209999,29.209999,1860000
1954-09-01,30.040001,30.040001,30.040001,30.040001,30.040001,1790000
1954-10-01,32.290001,32.290001,32.290001,32.290001,32.290001,1850000
1954-11-01,31.790001,31.790001,31.790001,31.790001,31.790001,1790000
1954-12-01,33.990002,33.990002,33.990002,33.990002,33.990002,3100000
1955-01-03,36.750000,36.750000,36.750000,36.750000,36.750000,4570000
1955-01-04,36.419998,36.419998,36.419998,36.419998,36.419998,4420000
1955-01-05,35.520000,35.520000,35.520000,35.520000,35.520000,4640000
1955-01-06,35.040001,35.040001,35.040001,35.040001,35.040001,5300000
1955-01-07,35.330002,35.330002,35.330002,35.330002,35.330002,4030000
1955-01-10,35.790001,35.790001,35.790001,35.790001,35.790001,4300000
1955-01-11,35.680000,35.680000,35.680000,35.680000,35.680000,3680000
1955-01-12,35.580002,35.580002,35.580002,35.580002,35.580002,3400000
1955-01-13,35.430000,35.430000,35.430000,35.430000,35.430000,3350000
1955-01-14,35.279999,35.279999,35.279999,35.279999,35.279999,2630000
1955-01-17,34.580002,34.580002,34.580002,34.580002,34.580002,3360000
1955-01-18,34.799999,34.799999,34.799999,34.799999,34.799999,3020000
1955-01-19,34.959999,34.959999,34.959999,34.959999,34.959999,2760000
1955-01-20,35.130001,35.130001,35.130001,35.130001,35.130001,2210000
1955-01-21,35.439999,35.439999,35.439999,35.439999,35.439999,2690000
1955-01-24,35.520000,35.520000,35.520000,35.520000,35.520000,2910000
1955-01-25,35.509998,35.509998,35.509998,35.509998,35.509998,3230000
1955-01-26,35.950001,35.950001,35.950001,35.950001,35.950001,3860000
1955-01-27,35.990002,35.990002,35.990002,35.990002,35.990002,3500000
1955-01-28,36.189999,36.189999,36.189999,36.189999,36.189999,3290000
1955-01-31,36.630001,36.630001,36.630001,36.630001,36.630001,3500000
1955-02-01,36.720001,36.720001,36.720001,36.720001,36.720001,3320000
1955-03-01,36.830002,36.830002,36.830002,36.830002,36.830002,2830000
1955-04-01,36.950001,36.950001,36.950001,36.950001,36.950001,2660000
1955-06-01,37.959999,37.959999,37.959999,37.959999,37.959999,2510000
1955-07-01,41.189999,41.189999,41.189999,41.189999,41.189999,2540000
1955-08-01,42.930000,42.930000,42.930000,42.930000,42.930000,2190000
1955-09-01,43.369999,43.369999,43.369999,43.369999,43.369999,1860000
1955-11-01,42.279999,42.279999,42.279999,42.279999,42.279999,1590000
1955-12-01,45.349998,45.349998,45.349998,45.349998,45.349998,2370000
1956-01-03,45.160000,45.160000,45.160000,45.160000,45.160000,2390000
1956-01-04,45.000000,45.000000,45.000000,45.000000,45.000000,2290000
1956-01-05,44.950001,44.950001,44.950001,44.950001,44.950001,2110000
1956-01-06,45.139999,45.139999,45.139999,45.139999,45.139999,2570000
1956-01-09,44.509998,44.509998,44.509998,44.509998,44.509998,2700000
1956-01-10,44.160000,44.160000,44.160000,44.160000,44.160000,2640000
1956-01-11,44.380001,44.380001,44.380001,44.380001,44.380001,2310000
1956-01-12,44.750000,44.750000,44.750000,44.750000,44.750000,2330000
1956-01-13,44.669998,44.669998,44.669998,44.669998,44.669998,2120000
1956-01-16,44.139999,44.139999,44.139999,44.139999,44.139999,2260000
1956-01-17,44.470001,44.470001,44.470001,44.470001,44.470001,2050000
1956-01-18,44.169998,44.169998,44.169998,44.169998,44.169998,2110000
1956-01-19,43.720001,43.720001,43.720001,43.720001,43.720001,2500000
1956-01-20,43.220001,43.220001,43.220001,43.220001,43.220001,2430000
1956-01-23,43.110001,43.110001,43.110001,43.110001,43.110001,2720000
1956-01-24,43.650002,43.650002,43.650002,43.650002,43.650002,2160000
1956-01-25,43.720001,43.720001,43.720001,43.720001,43.720001,1950000
1956-01-26,43.459999,43.459999,43.459999,43.459999,43.459999,1840000
1956-01-27,43.349998,43.349998,43.349998,43.349998,43.349998,1950000
1956-01-30,43.500000,43.500000,43.500000,43.500000,43.500000,1830000
1956-01-31,43.820000,43.820000,43.820000,43.820000,43.820000,1900000
1956-02-01,44.029999,44.029999,44.029999,44.029999,44.029999,2010000
1956-03-01,45.540001,45.540001,45.540001,45.540001,45.540001,2410000
1956-05-01,48.160000,48.160000,48.160000,48.160000,48.160000,2500000
1956-06-01,45.580002,45.580002,45.580002,45.580002,45.580002,1440000
1956-08-01,49.619999,49.619999,49.619999,49.619999,49.619999,2230000
1956-10-01,44.700001,44.700001,44.700001,44.700001,44.700001,2600000
1956-11-01,46.520000,46.520000,46.520000,46.520000,46.520000,1890000
1957-01-02,46.200001,46.200001,46.200001,46.200001,46.200001,1960000
1957-01-03,46.599998,46.599998,46.599998,46.599998,46.599998,2260000
1957-01-04,46.660000,46.660000,46.660000,46.660000,46.660000,2710000
1957-01-07,46.419998,46.419998,46.419998,46.419998,46.419998,2500000
1957-01-08,46.250000,46.250000,46.250000,46.250000,46.250000,2230000
1957-01-09,46.160000,46.160000,46.160000,46.160000,46.160000,2330000
1957-01-10,46.270000,46.270000,46.270000,46.270000,46.270000,2470000
1957-01-11,46.180000,46.180000,46.180000,46.180000,46.180000,2340000
1957-01-14,45.860001,45.860001,45.860001,45.860001,45.860001,2350000
1957-01-15,45.180000,45.180000,45.180000,45.180000,45.180000,2370000
1957-01-16,45.230000,45.230000,45.230000,45.230000,45.230000,2210000
1957-01-17,45.220001,45.220001,45.220001,45.220001,45.220001,2140000
1957-01-18,44.639999,44.639999,44.639999,44.639999,44.639999,2400000
1957-01-21,44.400002,44.400002,44.400002,44.400002,44.400002,2740000
1957-01-22,44.529999,44.529999,44.529999,44.529999,44.529999,1920000
1957-01-23,44.869999,44.869999,44.869999,44.869999,44.869999,1920000
1957-01-24,45.029999,45.029999,45.029999,45.029999,45.029999,1910000
1957-01-25,44.820000,44.820000,44.820000,44.820000,44.820000,2010000
1957-01-28,44.490002,44.490002,44.490002,44.490002,44.490002,1700000
1957-01-29,44.709999,44.709999,44.709999,44.709999,44.709999,1800000
1957-01-30,44.910000,44.910000,44.910000,44.910000,44.910000,1950000
1957-01-31,44.720001,44.720001,44.720001,44.720001,44.720001,1920000
1957-02-01,44.619999,44.619999,44.619999,44.619999,44.619999,1680000
1957-03-01,43.740002,43.740002,43.740002,43.740002,43.740002,1700000
1957-04-01,44.139999,44.139999,44.139999,44.139999,44.139999,1620000
1957-05-01,46.020000,46.020000,46.020000,46.020000,46.020000,2310000
1957-07-01,47.430000,47.430000,47.430000,47.430000,47.430000,1840000
1957-08-01,47.790001,47.790001,47.790001,47.790001,47.790001,1660000
1957-10-01,42.759998,42.759998,42.759998,42.759998,42.759998,1680000
1957-11-01,40.439999,40.439999,40.439999,40.439999,40.439999,2060000
1958-01-02,40.330002,40.330002,40.330002,40.330002,40.330002,1800000
1958-01-03,40.869999,40.869999,40.869999,40.869999,40.869999,2440000
1958-01-06,40.680000,40.680000,40.680000,40.680000,40.680000,2500000
1958-01-07,41.000000,41.000000,41.000000,41.000000,41.000000,2220000
1958-01-08,40.990002,40.990002,40.990002,40.990002,40.990002,2230000
1958-01-09,40.750000,40.750000,40.750000,40.750000,40.750000,2180000
1958-01-10,40.369999,40.369999,40.369999,40.369999,40.369999,2010000
1958-01-13,40.490002,40.490002,40.490002,40.490002,40.490002,1860000
1958-01-14,40.669998,40.669998,40.669998,40.669998,40.669998,2010000
1958-01-15,40.990002,40.990002,40.990002,40.990002,40.990002,2080000
1958-01-16,41.060001,41.060001,41.060001,41.060001,41.060001,3950000
1958-01-17,41.099998,41.099998,41.099998,41.099998,41.099998,2200000
1958-01-20,41.349998,41.349998,41.349998,41.349998,41.349998,2310000
1958-01-21,41.299999,41.299999,41.299999,41.299999,41.299999,2160000
1958-01-22,41.200001,41.200001,41.200001,41.200001,41.200001,2390000
1958-01-23,41.360001,41.360001,41.360001,41.360001,41.360001,1910000
1958-01-24,41.709999,41.709999,41.709999,41.709999,41.709999,2830000
1958-01-27,41.590000,41.590000,41.590000,41.590000,41.590000,2320000
1958-01-28,41.630001,41.630001,41.630001,41.630001,41.630001,2030000
1958-01-29,41.880001,41.880001,41.880001,41.880001,41.880001,2220000
1958-01-30,41.680000,41.680000,41.680000,41.680000,41.680000,2150000
1958-01-31,41.700001,41.700001,41.700001,41.700001,41.700001,2030000
1958-04-01,41.930000,41.930000,41.930000,41.930000,41.930000,2070000
1958-05-01,43.540001,43.540001,43.540001,43.540001,43.540001,2630000
1958-07-01,45.279999,45.279999,45.279999,45.279999,45.279999,2600000
1958-08-01,47.490002,47.490002,47.490002,47.490002,47.490002,3380000
1958-10-01,49.980000,49.980000,49.980000,49.980000,49.980000,3780000
1958-12-01,52.689999,52.689999,52.689999,52.689999,52.689999,3800000
1959-01-02,55.439999,55.439999,55.439999,55.439999,55.439999,3380000
1959-01-05,55.660000,55.660000,55.660000,55.660000,55.660000,4210000
1959-01-06,55.590000,55.590000,55.590000,55.590000,55.590000,3690000
1959-01-07,54.889999,54.889999,54.889999,54.889999,54.889999,4140000
1959-01-08,55.400002,55.400002,55.400002,55.400002,55.400002,4030000
1959-01-09,55.770000,55.770000,55.770000,55.770000,55.770000,4760000
1959-01-12,55.779999,55.779999,55.779999,55.779999,55.779999,4320000
1959-01-13,55.470001,55.470001,55.470001,55.470001,55.470001,3790000
1959-01-14,55.619999,55.619999,55.619999,55.619999,55.619999,4090000
1959-01-15,55.830002,55.830002,55.830002,55.830002,55.830002,4500000
1959-01-16,55.810001,55.810001,55.810001,55.810001,55.810001,4300000
1959-01-19,55.680000,55.680000,55.680000,55.680000,55.680000,3840000
1959-01-20,55.720001,55.720001,55.720001,55.720001,55.720001,3680000
1959-01-21,56.040001,56.040001,56.040001,56.040001,56.040001,3940000
1959-01-22,55.970001,55.970001,55.970001,55.970001,55.970001,4250000
1959-01-23,56.000000,56.000000,56.000000,56.000000,56.000000,3600000
1959-01-26,55.770000,55.770000,55.770000,55.770000,55.770000,3980000
1959-01-27,55.779999,55.779999,55.779999,55.779999,55.779999,3480000
1959-01-28,55.160000,55.160000,55.160000,55.160000,55.160000,4190000
1959-01-29,55.200001,55.200001,55.200001,55.200001,55.200001,3470000
1959-01-30,55.450001,55.450001,55.450001,55.450001,55.450001,3600000
1959-04-01,55.689999,55.689999,55.689999,55.689999,55.689999,2980000
1959-05-01,57.650002,57.650002,57.650002,57.650002,57.650002,3020000
1959-06-01,58.630001,58.630001,58.630001,58.630001,58.630001,2730000
1959-07-01,58.970001,58.970001,58.970001,58.970001,58.970001,3150000
1959-09-01,58.869999,58.869999,58.869999,58.869999,58.869999,2430000
1959-10-01,56.939999,56.939999,56.939999,56.939999,56.939999,2660000
1959-12-01,58.700001,58.700001,58.700001,58.700001,58.700001,3990000
1960-01-04,59.910000,59.910000,59.910000,59.910000,59.910000,3990000
1960-01-05,60.389999,60.389999,60.389999,60.389999,60.389999,3710000
1960-01-06,60.130001,60.130001,60.130001,60.130001,60.130001,3730000
1960-01-07,59.689999,59.689999,59.689999,59.689999,59.689999,3310000
1960-01-08,59.500000,59.500000,59.500000,59.500000,59.500000,3290000
1960-01-11,58.770000,58.770000,58.770000,58.770000,58.770000,3470000
1960-01-12,58.410000,58.410000,58.410000,58.410000,58.410000,3760000
1960-01-13,58.080002,58.080002,58.080002,58.080002,58.080002,3470000
1960-01-14,58.400002,58.400002,58.400002,58.400002,58.400002,3560000
1960-01-15,58.380001,58.380001,58.380001,58.380001,58.380001,3400000
1960-01-18,57.889999,57.889999,57.889999,57.889999,57.889999,3020000
1960-01-19,57.270000,57.270000,57.270000,57.270000,57.270000,3100000
1960-01-20,57.070000,57.070000,57.070000,57.070000,57.070000,2720000
1960-01-21,57.209999,57.209999,57.209999,57.209999,57.209999,2700000
1960-01-22,57.380001,57.380001,57.380001,57.380001,57.380001,2690000
1960-01-25,56.779999,56.779999,56.779999,56.779999,56.779999,2790000
1960-01-26,56.860001,56.860001,56.860001,56.860001,56.860001,3060000
1960-01-27,56.720001,56.720001,56.720001,56.720001,56.720001,2460000
1960-01-28,56.130001,56.130001,56.130001,56.130001,56.130001,2630000
1960-01-29,55.610001,55.610001,55.610001,55.610001,55.610001,3060000
1960-02-01,55.959999,55.959999,55.959999,55.959999,55.959999,2820000
1960-03-01,56.009998,56.009998,56.009998,56.009998,56.009998,2920000
1960-04-01,55.430000,55.430000,55.430000,55.430000,55.430000,2260000
1960-06-01,55.889999,55.889999,55.889999,55.889999,55.889999,3770000
1960-07-01,57.060001,57.060001,57.060001,57.060001,57.060001,2620000
1960-08-01,55.529999,55.529999,55.529999,55.529999,55.529999,2440000
1960-09-01,57.090000,57.090000,57.090000,57.090000,57.090000,3460000
1960-11-01,53.939999,53.939999,53.939999,53.939999,53.939999,2600000
1960-12-01,55.299999,55.299999,55.299999,55.299999,55.299999,3090000
1961-01-03,57.570000,57.570000,57.570000,57.570000,57.570000,2770000
1961-01-04,58.360001,58.360001,58.360001,58.360001,58.360001,3840000
1961-01-05,58.570000,58.570000,58.570000,58.570000,58.570000,4130000
1961-01-06,58.400002,58.400002,58.400002,58.400002,58.400002,3620000
1961-01-09,58.810001,58.810001,58.810001,58.810001,58.810001,4210000
1961-01-10,58.970001,58.970001,58.970001,58.970001,58.970001,4840000
1961-01-11,59.139999,59.139999,59.139999,59.139999,59.139999,4370000
1961-01-12,59.320000,59.320000,59.320000,59.320000,59.320000,4270000
1961-01-13,59.599998,59.599998,59.599998,59.599998,59.599998,4520000
1961-01-16,59.580002,59.580002,59.580002,59.580002,59.580002,4510000
1961-01-17,59.639999,59.639999,59.639999,59.639999,59.639999,3830000
1961-01-18,59.680000,59.680000,59.680000,59.680000,59.680000,4390000
1961-01-19,59.770000,59.770000,59.770000,59.770000,59.770000,4740000
1961-01-20,59.959999,59.959999,59.959999,59.959999,59.959999,3270000
1961-01-23,60.290001,60.290001,60.290001,60.290001,60.290001,4450000
1961-01-24,60.450001,60.450001,60.450001,60.450001,60.450001,4280000
1961-01-25,60.529999,60.529999,60.529999,60.529999,60.529999,4470000
1961-01-26,60.619999,60.619999,60.619999,60.619999,60.619999,4110000
1961-01-27,61.240002,61.240002,61.240002,61.240002,61.240002,4510000
1961-01-30,61.970001,61.970001,61.970001,61.970001,61.970001,5190000
1961-01-31,61.779999,61.779999,61.779999,61.779999,61.779999,4690000
1961-02-01,61.900002,61.900002,61.900002,61.900002,61.900002,4380000
1961-03-01,63.430000,63.430000,63.430000,63.430000,63.430000,4970000
1961-05-01,65.169998,65.169998,65.169998,65.169998,65.169998,3710000
1961-06-01,66.559998,66.559998,66.559998,66.559998,66.559998,3770000
1961-08-01,67.370003,67.370003,67.370003,67.370003,67.370003,3990000
1961-09-01,68.190002,68.190002,68.190002,68.190002,68.190002,2710000
1961-11-01,68.730003,68.730003,68.730003,68.730003,68.730003,3210000
1961-12-01,71.779999,71.779999,71.779999,71.779999,71.779999,4420000
1962-01-02,71.550003,71.959999,70.709999,70.959999,70.959999,3120000
1962-01-03,70.959999,71.480003,70.379997,71.129997,71.129997,3590000
1962-01-04,71.129997,71.620003,70.449997,70.639999,70.639999,4450000
1962-01-05,70.639999,70.839996,69.349998,69.660004,69.660004,4630000
1962-01-08,69.660004,69.839996,68.169998,69.120003,69.120003,4620000
1962-01-09,69.120003,69.930000,68.830002,69.150002,69.150002,3600000
1962-01-10,69.150002,69.580002,68.620003,68.959999,68.959999,3300000
1962-01-11,68.959999,69.540001,68.570000,69.370003,69.370003,3390000
1962-01-12,69.370003,70.169998,69.230003,69.610001,69.610001,3730000
1962-01-15,69.610001,69.959999,69.059998,69.470001,69.470001,3450000
1962-01-16,69.470001,69.610001,68.680000,69.070000,69.070000,3650000
1962-01-17,69.070000,69.309998,68.129997,68.320000,68.320000,3780000
1962-01-18,68.320000,68.730003,67.750000,68.389999,68.389999,3460000
1962-01-19,68.389999,70.080002,68.139999,68.750000,68.750000,3800000
1962-01-22,68.750000,69.370003,68.449997,68.809998,68.809998,3810000
1962-01-23,68.809998,68.959999,68.000000,68.290001,68.290001,3350000
1962-01-24,68.290001,68.680000,67.550003,68.400002,68.400002,3760000
1962-01-25,68.400002,69.050003,68.099998,68.349998,68.349998,3560000
1962-01-26,68.349998,68.669998,67.830002,68.129997,68.129997,3330000
1962-01-29,68.129997,68.500000,67.550003,67.900002,67.900002,3050000
1962-01-30,67.900002,68.650002,67.620003,68.169998,68.169998,3520000
1962-01-31,68.169998,69.089996,68.120003,68.839996,68.839996,3840000
1962-02-01,68.839996,69.650002,68.559998,69.260002,69.260002,4260000
1962-03-01,69.959999,70.599998,69.760002,70.199997,70.199997,2960000
1962-05-01,65.239998,65.940002,63.759998,65.699997,65.699997,5100000
1962-06-01,59.630001,59.959999,58.520000,59.380001,59.380001,5760000
1962-08-01,58.230000,58.299999,57.509998,57.750000,57.750000,3100000
1962-10-01,56.270000,56.310001,55.259998,55.490002,55.490002,3090000
1962-11-01,56.520000,57.310001,55.900002,57.119999,57.119999,3400000
1963-01-02,63.099998,63.389999,62.320000,62.689999,62.689999,2540000
1963-01-03,62.689999,63.889999,62.669998,63.720001,63.720001,4570000
1963-01-04,63.720001,64.449997,63.570000,64.129997,64.129997,5400000
1963-01-07,64.129997,64.589996,63.669998,64.120003,64.120003,4440000
1963-01-08,64.120003,64.980003,64.000000,64.739998,64.739998,5410000
1963-01-09,64.739998,65.220001,64.320000,64.589996,64.589996,5110000
1963-01-10,64.589996,65.160004,64.330002,64.709999,64.709999,4520000
1963-01-11,64.709999,65.099998,64.309998,64.849998,64.849998,4410000
1963-01-14,64.849998,65.500000,64.610001,65.199997,65.199997,5000000
1963-01-15,65.199997,65.620003,64.820000,65.110001,65.110001,5930000
1963-01-16,65.110001,65.250000,64.419998,64.669998,64.669998,4260000
1963-01-17,64.669998,65.400002,64.349998,65.129997,65.129997,5230000
1963-01-18,65.129997,65.699997,64.860001,65.180000,65.180000,4760000
1963-01-21,65.180000,65.519997,64.639999,65.279999,65.279999,4090000
1963-01-22,65.279999,65.800003,65.029999,65.440002,65.440002,4810000
1963-01-23,65.440002,65.910004,65.230003,65.620003,65.620003,4820000
1963-01-24,65.620003,66.089996,65.330002,65.750000,65.750000,4810000
1963-01-25,65.750000,66.230003,65.379997,65.919998,65.919998,4770000
1963-01-28,65.919998,66.589996,65.769997,66.239998,66.239998,4720000
1963-01-29,66.239998,66.580002,65.830002,66.230003,66.230003,4360000
1963-01-30,66.230003,66.330002,65.550003,65.849998,65.849998,3740000
1963-01-31,65.849998,66.449997,65.510002,66.199997,66.199997,4270000
1963-02-01,66.309998,66.309998,66.309998,66.309998,66.309998,4280000
1963-03-01,64.290001,64.750000,63.799999,64.099998,64.099998,3920000
1963-04-01,66.570000,67.180000,66.230003,66.849998,66.849998,3890000
1963-05-01,69.800003,70.430000,69.610001,69.970001,69.970001,5060000
1963-07-01,69.370003,69.529999,68.580002,68.860001,68.860001,3360000
1963-08-01,69.129997,69.470001,68.639999,69.070000,69.070000,3410000
1963-10-01,71.699997,72.650002,71.570000,72.220001,72.220001,4420000
1963-11-01,74.010002,74.440002,73.470001,73.830002,73.830002,5240000
1964-01-02,75.019997,75.790001,74.820000,75.430000,75.430000,4680000
1964-01-03,75.430000,76.040001,75.089996,75.500000,75.500000,5550000
1964-01-06,75.500000,76.120003,75.180000,75.669998,75.669998,5480000
1964-01-07,75.669998,76.239998,75.250000,75.690002,75.690002,5700000
1964-01-08,75.690002,76.349998,75.389999,76.000000,76.000000,5380000
1964-01-09,76.000000,76.639999,75.599998,76.279999,76.279999,5180000
1964-01-10,76.279999,76.669998,75.739998,76.239998,76.239998,5260000
1964-01-13,76.239998,76.709999,75.779999,76.220001,76.220001,5440000
1964-01-14,76.220001,76.849998,75.879997,76.360001,76.360001,6500000
1964-01-15,76.360001,77.059998,75.959999,76.639999,76.639999,6750000
1964-01-16,76.639999,77.209999,76.050003,76.550003,76.550003,6200000
1964-01-17,76.550003,77.089996,76.019997,76.559998,76.559998,5600000
1964-01-20,76.559998,77.190002,76.019997,76.410004,76.410004,5570000
1964-01-21,76.410004,76.989998,75.870003,76.620003,76.620003,4800000
1964-01-22,76.620003,77.620003,76.449997,77.029999,77.029999,5430000
1964-01-23,77.029999,77.620003,76.669998,77.089996,77.089996,5380000
1964-01-24,77.089996,77.559998,76.580002,77.110001,77.110001,5080000
1964-01-27,77.110001,77.779999,76.639999,77.080002,77.080002,5240000
1964-01-28,77.080002,77.559998,76.629997,77.099998,77.099998,4720000
1964-01-29,77.099998,77.360001,76.330002,76.629997,76.629997,4450000
1964-01-30,76.629997,77.199997,76.260002,76.699997,76.699997,4230000
1964-01-31,76.699997,77.370003,76.389999,77.040001,77.040001,4000000
1964-04-01,78.980003,79.580002,78.669998,79.239998,79.239998,5510000
1964-05-01,79.459999,80.470001,79.459999,80.169998,80.169998,5990000
1964-06-01,80.370003,80.830002,79.830002,80.110001,80.110001,4300000
1964-07-01,81.690002,82.510002,81.459999,82.269997,82.269997,5320000
1964-09-01,81.830002,82.500000,81.570000,82.180000,82.180000,4650000
1964-10-01,84.180000,84.529999,83.739998,84.080002,84.080002,4470000
1964-12-01,84.419998,84.559998,83.360001,83.550003,83.550003,4940000
1965-01-04,84.750000,85.150002,83.769997,84.230003,84.230003,3930000
1965-01-05,84.230003,85.019997,84.019997,84.629997,84.629997,4110000
1965-01-06,84.629997,85.379997,84.449997,84.889999,84.889999,4850000
1965-01-07,84.889999,85.620003,84.660004,85.260002,85.260002,5080000
1965-01-08,85.260002,85.839996,84.910004,85.370003,85.370003,5340000
1965-01-11,85.370003,85.809998,84.900002,85.400002,85.400002,5440000
1965-01-12,85.400002,85.980003,85.129997,85.610001,85.610001,5400000
1965-01-13,85.610001,86.269997,85.349998,85.839996,85.839996,6160000
1965-01-14,85.839996,86.379997,85.410004,85.839996,85.839996,5810000
1965-01-15,85.839996,86.519997,85.599998,86.209999,86.209999,5340000
1965-01-18,86.209999,87.150002,85.989998,86.489998,86.489998,5550000
1965-01-19,86.489998,87.089996,86.150002,86.629997,86.629997,5550000
1965-01-20,86.629997,87.099998,86.260002,86.599998,86.599998,5550000
1965-01-21,86.599998,86.900002,86.019997,86.519997,86.519997,4780000
1965-01-22,86.519997,87.150002,86.199997,86.739998,86.739998,5430000
1965-01-25,86.739998,87.269997,86.389999,86.860001,86.860001,5370000
1965-01-26,86.860001,87.449997,86.510002,86.940002,86.940002,5760000
1965-01-27,86.940002,87.669998,86.699997,87.230003,87.230003,6010000
1965-01-28,87.230003,87.879997,86.889999,87.480003,87.480003,6730000
1965-01-29,87.480003,88.190002,87.180000,87.559998,87.559998,6940000
1965-02-01,87.559998,88.010002,87.050003,87.580002,87.580002,5690000
1965-03-01,87.430000,87.930000,86.919998,87.250000,87.250000,5780000
1965-04-01,86.160004,86.730003,85.870003,86.320000,86.320000,4890000
1965-06-01,88.419998,88.800003,87.879997,88.720001,88.720001,4830000
1965-07-01,84.120003,84.639999,83.570000,84.480003,84.480003,4520000
1965-09-01,87.169998,87.629997,86.690002,87.169998,87.169998,5890000
1965-10-01,89.959999,90.480003,89.300003,89.900002,89.900002,7470000
1965-11-01,92.419998,92.919998,91.730003,92.230003,92.230003,6340000
1965-12-01,91.610001,92.260002,91.019997,91.500000,91.500000,10140000
1966-01-03,92.430000,92.870003,91.629997,92.180000,92.180000,5950000
1966-01-04,92.180000,93.040001,91.680000,92.260002,92.260002,7540000
1966-01-05,92.260002,93.330002,91.989998,92.849998,92.849998,9650000
1966-01-06,92.849998,93.650002,92.510002,93.059998,93.059998,7880000
1966-01-07,93.059998,93.639999,92.470001,93.139999,93.139999,7600000
1966-01-10,93.139999,93.940002,92.750000,93.330002,93.330002,7720000
1966-01-11,93.330002,94.050003,92.849998,93.410004,93.410004,8910000
1966-01-12,93.410004,93.980003,92.800003,93.190002,93.190002,8530000
1966-01-13,93.190002,94.000000,92.680000,93.360001,93.360001,8860000
1966-01-14,93.360001,94.139999,92.980003,93.500000,93.500000,9210000
1966-01-17,93.500000,94.459999,93.099998,93.769997,93.769997,9430000
1966-01-18,93.769997,94.639999,93.230003,93.949997,93.949997,9790000
